,ori_apr,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory,filter_pass_all,filter_pass_file,insufficient_memory_2,vm_error,repeated_timeout_executions
183,dynamoth_3,dynamoth_3,quixbugs,LIS_,3.178,1.363,3.178,0,0,0,0,0,NO,NO,,NO,-,NO
184,nopol_1,nopol_1,quixbugs,DEPTH_FIRST_SEARCH_,401.65299999999996,1.252,401.65299999999996,0,0,0,0,0,NO,NO,,NO,-,NO
185,nopol_2,nopol_2,quixbugs,DEPTH_FIRST_SEARCH_,16.259999999999998,1.252,16.259999999999998,0,0,0,0,0,NO,NO,,NO,-,NO
186,nopol_3,nopol_3,quixbugs,DEPTH_FIRST_SEARCH_,202.275,1.252,202.275,0,0,0,0,0,NO,NO,,NO,-,NO
187,simfix_0,simfix_1,quixbugs,DEPTH_FIRST_SEARCH_,7.947999999999999,1.254,0,5.846,2.003,15,15,0,NO,NO,,NO,NO,NO
188,simfix_0,simfix_2,quixbugs,DEPTH_FIRST_SEARCH_,7.9369999999999985,1.254,0,5.846,1.9920000000000002,15,15,0,NO,NO,,NO,NO,NO
189,simfix_0,simfix_3,quixbugs,DEPTH_FIRST_SEARCH_,8.087999999999997,1.254,0,5.846,2.143,15,75,0,NO,NO,,NO,NO,NO
190,tbar_2,tbar_1,quixbugs,DEPTH_FIRST_SEARCH_,2.2339999999999995,1.255,0,1.5539999999999998,0.205,3,1,yes,NO,NO,,NO,NO,NO
191,tbar_2,tbar_2,quixbugs,DEPTH_FIRST_SEARCH_,2.4049999999999994,1.255,0,1.5539999999999998,0.376,3,5,yes,NO,NO,,NO,NO,NO
192,tbar_2,tbar_3,quixbugs,DEPTH_FIRST_SEARCH_,2.1689999999999996,1.255,0,1.5539999999999998,0.14,3,5,yes,NO,NO,,NO,NO,NO
193,dynamoth_1,dynamoth_1,quixbugs,DEPTH_FIRST_SEARCH_,0.807,1.252,0.5930000000000001,0.072,0.21399999999999997,1,1,yes,NO,NO,,NO,-,NO
194,dynamoth_2,dynamoth_2,quixbugs,DEPTH_FIRST_SEARCH_,1.34,1.252,0.7840000000000001,0.082,0.5559999999999999,1,5,yes,NO,NO,,NO,-,NO
195,dynamoth_3,dynamoth_3,quixbugs,DEPTH_FIRST_SEARCH_,0.989,1.252,0.747,0.085,0.242,1,5,yes,NO,NO,,NO,-,NO
196,nopol_1,nopol_1,quixbugs,RPN_EVAL_,2.3600000000000003,1.205,2.3600000000000003,0,0,0,0,0,NO,NO,,NO,-,NO
197,nopol_2,nopol_2,quixbugs,RPN_EVAL_,3.418999999999999,1.205,3.418999999999999,0,0,0,0,0,NO,NO,,NO,-,NO
198,nopol_3,nopol_3,quixbugs,RPN_EVAL_,6.831000000000001,1.205,6.831000000000001,0,0,0,0,0,NO,NO,,NO,-,NO
199,simfix_0,simfix_1,quixbugs,RPN_EVAL_,5.188999999999999,1.207,0,3.941,0.8109999999999999,9,72,0,NO,NO,,NO,NO,NO
200,simfix_0,simfix_2,quixbugs,RPN_EVAL_,5.052,1.207,0,3.941,0.674,9,12,0,NO,NO,,NO,NO,NO
201,simfix_0,simfix_3,quixbugs,RPN_EVAL_,5.079,1.207,0,3.941,0.7010000000000001,9,24,0,NO,NO,,NO,NO,NO
202,tbar_2,tbar_1,quixbugs,RPN_EVAL_,169.18199999999993,1.209,0,132.36299999999994,34.811,221,852,yes,NO,NO,,NO,NO,NO
203,tbar_2,tbar_2,quixbugs,RPN_EVAL_,168.09499999999994,1.209,0,132.36299999999994,33.72400000000001,221,429,yes,NO,NO,,NO,NO,NO
204,tbar_2,tbar_3,quixbugs,RPN_EVAL_,168.85299999999995,1.209,0,132.36299999999994,34.482000000000006,221,852,yes,NO,NO,,NO,NO,NO
205,dynamoth_1,dynamoth_1,quixbugs,RPN_EVAL_,2.1399999999999992,1.205,2.1399999999999992,0,0,0,0,0,NO,NO,,NO,-,NO
206,dynamoth_2,dynamoth_2,quixbugs,RPN_EVAL_,6.667000000000001,1.205,6.667000000000001,0,0,0,0,0,NO,NO,,NO,-,NO
207,dynamoth_3,dynamoth_3,quixbugs,RPN_EVAL_,2.8749999999999996,1.205,2.8749999999999996,0,0,0,0,0,NO,NO,,NO,-,NO
208,nopol_1,nopol_1,quixbugs,GET_FACTORS_,1.08,1.404,1.08,0,0,0,0,0,NO,NO,,NO,-,NO
209,nopol_2,nopol_2,quixbugs,GET_FACTORS_,1.334,1.404,1.334,0,0,0,0,0,NO,NO,,NO,-,NO
210,nopol_3,nopol_3,quixbugs,GET_FACTORS_,3.759,1.404,3.759,0,0,0,0,0,NO,NO,,NO,-,NO
211,simfix_0,simfix_1,quixbugs,GET_FACTORS_,0.576,1.4049999999999998,0,0.392,0.0,1,0,0,NO,NO,,NO,NO,NO
212,simfix_0,simfix_2,quixbugs,GET_FACTORS_,0.576,1.4049999999999998,0,0.392,0.0,1,0,0,NO,NO,,NO,NO,NO
213,simfix_0,simfix_3,quixbugs,GET_FACTORS_,0.576,1.4049999999999998,0,0.392,0.0,1,0,0,NO,NO,,NO,NO,NO
214,dynamoth_1,dynamoth_1,quixbugs,GET_FACTORS_,0.9710000000000001,1.404,0.9710000000000001,0,0,0,0,0,NO,NO,,NO,-,NO
215,dynamoth_2,dynamoth_2,quixbugs,GET_FACTORS_,3.206,1.404,3.206,0,0,0,0,0,NO,NO,,NO,-,NO
216,dynamoth_3,dynamoth_3,quixbugs,GET_FACTORS_,1.714,1.404,1.714,0,0,0,0,0,NO,NO,,NO,-,NO
217,nopol_1,nopol_1,quixbugs,KNAPSACK_,51.984,2.309,51.984,0,0,0,0,0,NO,NO,,NO,-,NO
218,nopol_2,nopol_2,quixbugs,KNAPSACK_,87.92600000000002,2.309,87.92600000000002,0,0,0,0,0,NO,NO,,NO,-,NO
219,nopol_3,nopol_3,quixbugs,KNAPSACK_,86.76599999999999,2.309,86.76599999999999,0,0,0,0,0,NO,NO,,NO,-,NO
220,simfix_0,simfix_1,quixbugs,KNAPSACK_,3.637,2.311,0,0.425,2.674,1,30,0,NO,NO,,NO,NO,NO
221,simfix_0,simfix_2,quixbugs,KNAPSACK_,1.0930000000000002,2.311,0,0.425,0.13,1,6,0,NO,NO,,NO,NO,NO
222,simfix_0,simfix_3,quixbugs,KNAPSACK_,2.0900000000000003,2.311,0,0.425,1.127,1,10,0,NO,NO,,NO,NO,NO
223,tbar_2,tbar_1,quixbugs,KNAPSACK_,444.9139999999998,2.311,0,177.66400000000004,265.4839999999998,383,2750,yes,NO,NO,,NO,NO,NO
224,tbar_2,tbar_2,quixbugs,KNAPSACK_,221.89499999999998,2.311,0,177.66400000000004,42.46499999999998,383,1654,yes,NO,NO,,NO,NO,NO
225,tbar_2,tbar_3,quixbugs,KNAPSACK_,440.04499999999996,2.311,0,177.66400000000004,260.61499999999995,383,2750,yes,NO,NO,,NO,NO,NO
226,dynamoth_1,dynamoth_1,quixbugs,KNAPSACK_,52.00099999999999,2.309,52.00099999999999,0,0,0,0,0,NO,NO,,NO,-,NO
227,dynamoth_2,dynamoth_2,quixbugs,KNAPSACK_,84.79499999999999,2.309,84.79499999999999,0,0,0,0,0,NO,NO,,NO,-,NO
228,dynamoth_3,dynamoth_3,quixbugs,KNAPSACK_,87.611,2.309,87.611,0,0,0,0,0,NO,NO,,NO,-,NO
229,nopol_1,nopol_1,quixbugs,POWERSET_,23.145000000000003,1.276,23.145000000000003,0,0,0,0,0,NO,NO,,NO,-,NO
230,nopol_2,nopol_2,quixbugs,POWERSET_,28.651,1.276,28.651,0,0,0,0,0,NO,NO,,NO,-,NO
231,nopol_3,nopol_3,quixbugs,POWERSET_,28.825000000000003,1.276,28.825000000000003,0,0,0,0,0,NO,NO,,NO,-,NO
232,simfix_0,simfix_1,quixbugs,POWERSET_,4.128,1.278,0,3.453,0.44400000000000006,9,44,0,NO,NO,,NO,NO,NO
233,simfix_0,simfix_2,quixbugs,POWERSET_,4.069,1.278,0,3.453,0.385,9,12,0,NO,NO,,NO,NO,NO
234,simfix_0,simfix_3,quixbugs,POWERSET_,4.07,1.278,0,3.453,0.386,9,15,0,NO,NO,,NO,NO,NO
235,dynamoth_1,dynamoth_1,quixbugs,POWERSET_,1.5960000000000003,1.276,1.5960000000000003,0,0,0,0,0,NO,NO,,NO,-,NO
236,dynamoth_2,dynamoth_2,quixbugs,POWERSET_,5.4350000000000005,1.276,5.4350000000000005,0,0,0,0,0,NO,NO,,NO,-,NO
237,dynamoth_3,dynamoth_3,quixbugs,POWERSET_,4.568,1.276,4.568,0,0,0,0,0,NO,NO,,NO,-,NO
238,nopol_1,nopol_1,quixbugs,KHEAPSORT_,12.175000000000002,1.239,12.175000000000002,0,0,0,0,0,NO,NO,,NO,-,NO
239,nopol_2,nopol_2,quixbugs,KHEAPSORT_,13.457,1.239,13.457,0,0,0,0,0,NO,NO,,NO,-,NO
240,nopol_3,nopol_3,quixbugs,KHEAPSORT_,13.883999999999999,1.239,13.883999999999999,0,0,0,0,0,NO,NO,,NO,-,NO
241,simfix_0,simfix_1,quixbugs,KHEAPSORT_,3.0809999999999995,1.241,0,2.3,0.542,6,42,0,NO,NO,,NO,NO,NO
242,simfix_0,simfix_2,quixbugs,KHEAPSORT_,3.0229999999999997,1.241,0,2.3,0.484,6,12,0,NO,NO,,NO,NO,NO
243,simfix_0,simfix_3,quixbugs,KHEAPSORT_,3.0389999999999997,1.241,0,2.3,0.5,6,16,0,NO,NO,,NO,NO,NO
244,dynamoth_1,dynamoth_1,quixbugs,KHEAPSORT_,35.777,1.239,35.777,0,0,0,0,0,NO,NO,,NO,-,NO
245,dynamoth_2,dynamoth_2,quixbugs,KHEAPSORT_,37.084999999999994,1.239,37.084999999999994,0,0,0,0,0,NO,NO,,NO,-,NO
246,dynamoth_3,dynamoth_3,quixbugs,KHEAPSORT_,34.93900000000001,1.239,34.93900000000001,0,0,0,0,0,NO,NO,,NO,-,NO
247,nopol_1,nopol_1,quixbugs,SQRT_,284.158,19.198,284.158,0,0,0,0,0,NO,NO,,NO,-,NO
248,nopol_2,nopol_2,quixbugs,SQRT_,299.47900000000004,19.198,299.47900000000004,0,0,0,0,0,NO,NO,,NO,-,NO
249,nopol_3,nopol_3,quixbugs,SQRT_,291.60699999999997,19.198,291.60699999999997,0,0,0,0,0,NO,NO,,NO,-,NO
250,simfix_0,simfix_1,quixbugs,SQRT_,0,19.2,0,0,0,0,0,0,NO,NO,,NO,NO,NO
251,simfix_0,simfix_2,quixbugs,SQRT_,0,19.2,0,0,0,0,0,0,NO,NO,,NO,NO,NO
252,simfix_0,simfix_3,quixbugs,SQRT_,0,19.2,0,0,0,0,0,0,NO,NO,,NO,NO,NO
253,dynamoth_1,dynamoth_1,quixbugs,SQRT_,280.69,19.198,280.69,0,0,0,0,0,NO,NO,,NO,-,NO
254,dynamoth_2,dynamoth_2,quixbugs,SQRT_,280.58000000000004,19.198,280.58000000000004,0,0,0,0,0,NO,NO,,NO,-,NO
255,dynamoth_3,dynamoth_3,quixbugs,SQRT_,280.92499999999995,19.198,280.92499999999995,0,0,0,0,0,NO,NO,,NO,-,NO
256,nopol_1,nopol_1,quixbugs,MAX_SUBLIST_SUM_,0.819,1.34,0.819,0,0,0,0,0,NO,NO,,NO,-,NO
257,nopol_2,nopol_2,quixbugs,MAX_SUBLIST_SUM_,0.79,1.34,0.79,0,0,0,0,0,NO,NO,,NO,-,NO
258,nopol_3,nopol_3,quixbugs,MAX_SUBLIST_SUM_,2.224,1.34,2.224,0,0,0,0,0,NO,NO,,NO,-,NO
259,simfix_0,simfix_1,quixbugs,MAX_SUBLIST_SUM_,0,1.341,0,0,0,0,0,0,NO,NO,,NO,NO,NO
260,simfix_0,simfix_2,quixbugs,MAX_SUBLIST_SUM_,0,1.341,0,0,0,0,0,0,NO,NO,,NO,NO,NO
261,simfix_0,simfix_3,quixbugs,MAX_SUBLIST_SUM_,0,1.341,0,0,0,0,0,0,NO,NO,,NO,NO,NO
262,dynamoth_1,dynamoth_1,quixbugs,MAX_SUBLIST_SUM_,0.776,1.34,0.776,0,0,0,0,0,NO,NO,,NO,-,NO
263,dynamoth_2,dynamoth_2,quixbugs,MAX_SUBLIST_SUM_,1.956,1.34,1.956,0,0,0,0,0,NO,NO,,NO,-,NO
264,dynamoth_3,dynamoth_3,quixbugs,MAX_SUBLIST_SUM_,0.724,1.34,0.724,0,0,0,0,0,NO,NO,,NO,-,NO
265,nopol_1,nopol_1,quixbugs,SUBSEQUENCES_,58.019,1.277,58.019,0,0,0,0,0,NO,NO,,NO,-,NO
266,nopol_2,nopol_2,quixbugs,SUBSEQUENCES_,116.17,1.277,116.17,0,0,0,0,0,NO,NO,,NO,-,NO
267,nopol_3,nopol_3,quixbugs,SUBSEQUENCES_,113.111,1.277,113.111,0,0,0,0,0,NO,NO,,NO,-,NO
268,simfix_0,simfix_1,quixbugs,SUBSEQUENCES_,0,1.279,0,0,0,0,0,0,NO,NO,,NO,NO,NO
269,simfix_0,simfix_2,quixbugs,SUBSEQUENCES_,0,1.279,0,0,0,0,0,0,NO,NO,,NO,NO,NO
270,simfix_0,simfix_3,quixbugs,SUBSEQUENCES_,0,1.279,0,0,0,0,0,0,NO,NO,,NO,NO,NO
271,dynamoth_1,dynamoth_1,quixbugs,SUBSEQUENCES_,0.931,1.277,0.931,0,0,0,0,0,NO,NO,,NO,-,NO
272,dynamoth_2,dynamoth_2,quixbugs,SUBSEQUENCES_,1.593,1.277,1.593,0,0,0,0,0,NO,NO,,NO,-,NO
273,dynamoth_3,dynamoth_3,quixbugs,SUBSEQUENCES_,1.271,1.277,1.271,0,0,0,0,0,NO,NO,,NO,-,NO
274,nopol_1,nopol_1,quixbugs,WRAP_,19.849,1.254,19.849,0,0,0,0,0,NO,NO,,NO,-,NO
275,nopol_2,nopol_2,quixbugs,WRAP_,21.499000000000002,1.254,21.499000000000002,0,0,0,0,0,NO,NO,,NO,-,NO
276,nopol_3,nopol_3,quixbugs,WRAP_,26.035999999999998,1.254,26.035999999999998,0,0,0,0,0,NO,NO,,NO,-,NO
277,simfix_0,simfix_1,quixbugs,WRAP_,0,1.255,0,0,0,0,0,0,NO,NO,,NO,NO,NO
278,simfix_0,simfix_2,quixbugs,WRAP_,0,1.255,0,0,0,0,0,0,NO,NO,,NO,NO,NO
279,simfix_0,simfix_3,quixbugs,WRAP_,0,1.255,0,0,0,0,0,0,NO,NO,,NO,NO,NO
280,dynamoth_1,dynamoth_1,quixbugs,WRAP_,293.919,1.254,293.919,0,0,0,0,0,NO,NO,,NO,-,NO
281,dynamoth_2,dynamoth_2,quixbugs,WRAP_,628.5179999999999,1.254,628.5179999999999,0,0,0,0,0,NO,NO,,NO,-,NO
282,dynamoth_3,dynamoth_3,quixbugs,WRAP_,711.5200000000001,1.254,711.5200000000001,0,0,0,0,0,NO,NO,,NO,-,NO
283,nopol_1,nopol_1,quixbugs,DETECT_CYCLE_,6.202,1.325,6.202,0,0,0,0,0,NO,NO,,NO,-,NO
284,nopol_2,nopol_2,quixbugs,DETECT_CYCLE_,9.225,1.325,9.225,0,0,0,0,0,NO,NO,,NO,-,NO
285,nopol_3,nopol_3,quixbugs,DETECT_CYCLE_,9.498,1.325,9.498,0,0,0,0,0,NO,NO,,NO,-,NO
286,simfix_0,simfix_1,quixbugs,DETECT_CYCLE_,1.6910000000000003,1.327,0,1.189,0.383,3,21,0,NO,NO,,NO,NO,NO
287,simfix_0,simfix_2,quixbugs,DETECT_CYCLE_,1.6710000000000003,1.327,0,1.189,0.363,3,3,0,NO,NO,,NO,NO,NO
288,simfix_0,simfix_3,quixbugs,DETECT_CYCLE_,1.6860000000000004,1.327,0,1.189,0.378,3,15,0,NO,NO,,NO,NO,NO
289,tbar_2,tbar_1,quixbugs,DETECT_CYCLE_,2023.8100000000009,1.3279999999999998,0,17.650000000000006,2005.525000000001,52,196,yes,NO,NO,,NO,NO,NO
290,tbar_2,tbar_2,quixbugs,DETECT_CYCLE_,23.775999999999826,1.3279999999999998,0,17.650000000000006,5.4910000000000005,52,52,yes,NO,NO,,NO,NO,NO
291,tbar_2,tbar_3,quixbugs,DETECT_CYCLE_,2024.002,1.3279999999999998,0,17.650000000000006,2005.717,52,240,yes,NO,NO,,NO,NO,NO
292,dynamoth_1,dynamoth_1,quixbugs,DETECT_CYCLE_,1.4480000000000002,1.325,1.4480000000000002,0,0,0,0,0,NO,NO,,NO,-,NO
293,dynamoth_2,dynamoth_2,quixbugs,DETECT_CYCLE_,4.166,1.325,4.166,0,0,0,0,0,NO,NO,,NO,-,NO
294,dynamoth_3,dynamoth_3,quixbugs,DETECT_CYCLE_,3.6709999999999994,1.325,3.6709999999999994,0,0,0,0,0,NO,NO,,NO,-,NO
295,nopol_1,nopol_1,quixbugs,NEXT_PALINDROME_,5.109,1.333,5.109,0,0,0,0,0,NO,NO,,NO,-,NO
296,nopol_2,nopol_2,quixbugs,NEXT_PALINDROME_,7.577,1.333,7.577,0,0,0,0,0,NO,NO,,NO,-,NO
297,nopol_3,nopol_3,quixbugs,NEXT_PALINDROME_,8.305,1.333,8.305,0,0,0,0,0,NO,NO,,NO,-,NO
298,simfix_0,simfix_1,quixbugs,NEXT_PALINDROME_,4.045999999999999,1.335,0,3.131,0.7020000000000001,7,24,0,NO,NO,,NO,NO,NO
299,simfix_0,simfix_2,quixbugs,NEXT_PALINDROME_,4.01,1.335,0,3.131,0.666,7,5,0,NO,NO,,NO,NO,NO
300,simfix_0,simfix_3,quixbugs,NEXT_PALINDROME_,4.036,1.335,0,3.131,0.6920000000000001,7,25,0,NO,NO,,NO,NO,NO
301,dynamoth_1,dynamoth_1,quixbugs,NEXT_PALINDROME_,5.019,1.333,5.019,0,0,0,0,0,NO,NO,,NO,-,NO
302,dynamoth_2,dynamoth_2,quixbugs,NEXT_PALINDROME_,7.781000000000001,1.333,7.781000000000001,0,0,0,0,0,NO,NO,,NO,-,NO
303,dynamoth_3,dynamoth_3,quixbugs,NEXT_PALINDROME_,7.963,1.333,7.963,0,0,0,0,0,NO,NO,,NO,-,NO
304,nopol_1,nopol_1,quixbugs,SHORTEST_PATH_LENGTHS_,2.5689999999999995,1.277,2.5689999999999995,0,0,0,0,0,NO,NO,,NO,-,NO
305,nopol_2,nopol_2,quixbugs,SHORTEST_PATH_LENGTHS_,6.089000000000001,1.277,6.089000000000001,0,0,0,0,0,NO,NO,,NO,-,NO
306,nopol_3,nopol_3,quixbugs,SHORTEST_PATH_LENGTHS_,6.2940000000000005,1.277,6.2940000000000005,0,0,0,0,0,NO,NO,,NO,-,NO
307,simfix_0,simfix_1,quixbugs,SHORTEST_PATH_LENGTHS_,3.146,1.279,0,2.177,0.6719999999999999,5,88,0,NO,NO,,NO,NO,NO
308,simfix_0,simfix_2,quixbugs,SHORTEST_PATH_LENGTHS_,2.984,1.279,0,2.177,0.51,5,16,0,NO,NO,,NO,NO,NO
309,simfix_0,simfix_3,quixbugs,SHORTEST_PATH_LENGTHS_,2.968,1.279,0,2.177,0.494,5,16,0,NO,NO,,NO,NO,NO
310,tbar_2,tbar_1,quixbugs,SHORTEST_PATH_LENGTHS_,162.13800000000006,1.2799999999999998,0,130.99700000000007,29.23699999999999,241,704,yes,NO,NO,,NO,NO,NO
311,tbar_2,tbar_2,quixbugs,SHORTEST_PATH_LENGTHS_,162.28200000000007,1.2799999999999998,0,130.99700000000007,29.381000000000014,241,704,yes,NO,NO,,NO,NO,NO
312,tbar_2,tbar_3,quixbugs,SHORTEST_PATH_LENGTHS_,162.36700000000005,1.2799999999999998,0,130.99700000000007,29.465999999999987,241,704,yes,NO,NO,,NO,NO,NO
313,dynamoth_1,dynamoth_1,quixbugs,SHORTEST_PATH_LENGTHS_,2.5020000000000002,1.277,2.5020000000000002,0,0,0,0,0,NO,NO,,NO,-,NO
314,dynamoth_2,dynamoth_2,quixbugs,SHORTEST_PATH_LENGTHS_,5.680999999999999,1.277,5.680999999999999,0,0,0,0,0,NO,NO,,NO,-,NO
315,dynamoth_3,dynamoth_3,quixbugs,SHORTEST_PATH_LENGTHS_,5.514,1.277,5.514,0,0,0,0,0,NO,NO,,NO,-,NO
316,nopol_1,nopol_1,quixbugs,KTH_,17.955,1.362,17.955,0,0,0,0,0,NO,NO,,NO,-,NO
317,nopol_2,nopol_2,quixbugs,KTH_,17.111,1.362,17.111,0,0,0,0,0,NO,NO,,NO,-,NO
318,nopol_3,nopol_3,quixbugs,KTH_,22.313,1.362,22.313,0,0,0,0,0,NO,NO,,NO,-,NO
319,simfix_0,simfix_1,quixbugs,KTH_,13.366,1.364,0,9.506,3.3900000000000006,23,410,0,NO,NO,,NO,NO,NO
320,simfix_0,simfix_2,quixbugs,KTH_,12.402000000000001,1.364,0,9.506,2.426,23,72,0,NO,NO,,NO,NO,NO
321,simfix_0,simfix_3,quixbugs,KTH_,12.586,1.364,0,9.506,2.6100000000000003,23,126,0,NO,NO,,NO,NO,NO
322,dynamoth_1,dynamoth_1,quixbugs,KTH_,2.044,1.362,2.044,0,0,0,0,0,NO,NO,,NO,-,NO
323,dynamoth_2,dynamoth_2,quixbugs,KTH_,6.781,1.362,6.781,0,0,0,0,0,NO,NO,,NO,-,NO
324,dynamoth_3,dynamoth_3,quixbugs,KTH_,1.7269999999999999,1.362,1.7269999999999999,0,0,0,0,0,NO,NO,,NO,-,NO
325,nopol_1,nopol_1,quixbugs,IS_VALID_PARENTHESIZATION_,24.423,1.298,24.423,0,0,0,0,0,NO,NO,,NO,-,NO
326,nopol_2,nopol_2,quixbugs,IS_VALID_PARENTHESIZATION_,28.793000000000003,1.298,28.793000000000003,0,0,0,0,0,NO,NO,,NO,-,NO
327,nopol_3,nopol_3,quixbugs,IS_VALID_PARENTHESIZATION_,26.491000000000003,1.298,26.491000000000003,0,0,0,0,0,NO,NO,,NO,-,NO
328,simfix_0,simfix_1,quixbugs,IS_VALID_PARENTHESIZATION_,0,1.299,0,0,0,0,0,0,NO,NO,,NO,NO,NO
329,simfix_0,simfix_2,quixbugs,IS_VALID_PARENTHESIZATION_,0,1.299,0,0,0,0,0,0,NO,NO,,NO,NO,NO
330,simfix_0,simfix_3,quixbugs,IS_VALID_PARENTHESIZATION_,0,1.299,0,0,0,0,0,0,NO,NO,,NO,NO,NO
331,dynamoth_1,dynamoth_1,quixbugs,IS_VALID_PARENTHESIZATION_,1.746,1.298,1.746,0,0,0,0,0,NO,NO,,NO,-,NO
332,dynamoth_2,dynamoth_2,quixbugs,IS_VALID_PARENTHESIZATION_,4.095,1.298,4.095,0,0,0,0,0,NO,NO,,NO,-,NO
333,dynamoth_3,dynamoth_3,quixbugs,IS_VALID_PARENTHESIZATION_,1.641,1.298,1.641,0,0,0,0,0,NO,NO,,NO,-,NO
334,nopol_1,nopol_1,quixbugs,BITCOUNT_,601.142,28.275,601.142,0,0,0,0,0,NO,NO,,NO,-,NO
335,nopol_2,nopol_2,quixbugs,BITCOUNT_,600.5260000000001,28.275,600.5260000000001,0,0,0,0,0,NO,NO,,NO,-,NO
336,nopol_3,nopol_3,quixbugs,BITCOUNT_,601.4300000000001,28.275,601.4300000000001,0,0,0,0,0,NO,NO,,NO,-,NO
337,simfix_0,simfix_1,quixbugs,BITCOUNT_,0,28.276,0,0,0,0,0,0,NO,NO,,NO,NO,NO
338,simfix_0,simfix_2,quixbugs,BITCOUNT_,0,28.276,0,0,0,0,0,0,NO,NO,,NO,NO,NO
339,simfix_0,simfix_3,quixbugs,BITCOUNT_,0,28.276,0,0,0,0,0,0,NO,NO,,NO,NO,NO
340,dynamoth_1,dynamoth_1,quixbugs,BITCOUNT_,601.4060000000001,28.275,601.4060000000001,0,0,0,0,0,NO,NO,,NO,-,NO
341,dynamoth_2,dynamoth_2,quixbugs,BITCOUNT_,601.1,28.275,601.1,0,0,0,0,0,NO,NO,,NO,-,NO
342,dynamoth_3,dynamoth_3,quixbugs,BITCOUNT_,601.13,28.275,601.13,0,0,0,0,0,NO,NO,,NO,-,NO
343,nopol_1,nopol_1,quixbugs,FIND_FIRST_IN_SORTED_,227.12,7.242,227.12,0,0,0,0,0,NO,NO,,NO,-,NO
344,nopol_2,nopol_2,quixbugs,FIND_FIRST_IN_SORTED_,285.31,7.242,285.31,0,0,0,0,0,NO,NO,,NO,-,NO
345,nopol_3,nopol_3,quixbugs,FIND_FIRST_IN_SORTED_,240.846,7.242,240.846,0,0,0,0,0,NO,NO,,NO,-,NO
346,simfix_0,simfix_1,quixbugs,FIND_FIRST_IN_SORTED_,1.169,7.244,0,0.901,0.0,2,0,0,NO,NO,,NO,NO,NO
347,simfix_0,simfix_2,quixbugs,FIND_FIRST_IN_SORTED_,1.169,7.244,0,0.901,0.0,2,0,0,NO,NO,,NO,NO,NO
348,simfix_0,simfix_3,quixbugs,FIND_FIRST_IN_SORTED_,1.169,7.244,0,0.901,0.0,2,0,0,NO,NO,,NO,NO,NO
349,tbar_2,tbar_1,quixbugs,FIND_FIRST_IN_SORTED_,12.827999999999998,7.244,0,11.790999999999999,0.493,32,28,yes,NO,NO,,NO,NO,NO
350,tbar_2,tbar_2,quixbugs,FIND_FIRST_IN_SORTED_,13.049999999999997,7.244,0,11.790999999999999,0.715,32,20,yes,NO,NO,,NO,NO,NO
351,tbar_2,tbar_3,quixbugs,FIND_FIRST_IN_SORTED_,12.831999999999997,7.244,0,11.790999999999999,0.497,32,28,yes,NO,NO,,NO,NO,NO
352,dynamoth_1,dynamoth_1,quixbugs,FIND_FIRST_IN_SORTED_,1098.6290000000001,7.242,1098.6290000000001,0,0,0,0,0,NO,NO,,NO,-,NO
353,dynamoth_2,dynamoth_2,quixbugs,FIND_FIRST_IN_SORTED_,1132.375,7.242,1132.375,0,0,0,0,0,NO,NO,,NO,-,NO
354,dynamoth_3,dynamoth_3,quixbugs,FIND_FIRST_IN_SORTED_,1085.251,7.242,1085.251,0,0,0,0,0,NO,NO,,NO,-,NO
355,nopol_1,nopol_1,quixbugs,NEXT_PERMUTATION_,1.407,1.257,1.407,0,0,0,0,0,NO,NO,,NO,-,NO
356,nopol_2,nopol_2,quixbugs,NEXT_PERMUTATION_,1.302,1.257,1.302,0,0,0,0,0,NO,NO,,NO,-,NO
357,nopol_3,nopol_3,quixbugs,NEXT_PERMUTATION_,1.411,1.257,1.411,0,0,0,0,0,NO,NO,,NO,-,NO
358,simfix_0,simfix_1,quixbugs,NEXT_PERMUTATION_,5.478,1.259,0,4.615,0.0,12,0,0,NO,NO,,NO,NO,NO
359,simfix_0,simfix_2,quixbugs,NEXT_PERMUTATION_,6.387,1.259,0,4.615,0.909,12,56,0,NO,NO,,NO,NO,NO
360,simfix_0,simfix_3,quixbugs,NEXT_PERMUTATION_,6.401999999999999,1.259,0,4.615,0.924,12,56,0,NO,NO,,NO,NO,NO
361,tbar_2,tbar_1,quixbugs,NEXT_PERMUTATION_,30.471,1.2599999999999998,0,23.22,6.346000000000002,59,384,yes,NO,NO,,NO,NO,NO
362,tbar_2,tbar_2,quixbugs,NEXT_PERMUTATION_,30.501999999999995,1.2599999999999998,0,23.22,6.376999999999999,59,384,yes,NO,NO,,NO,NO,NO
363,tbar_2,tbar_3,quixbugs,NEXT_PERMUTATION_,30.452999999999996,1.2599999999999998,0,23.22,6.3279999999999985,59,384,yes,NO,NO,,NO,NO,NO
364,dynamoth_1,dynamoth_1,quixbugs,NEXT_PERMUTATION_,1.343,1.257,1.343,0,0,0,0,0,NO,NO,,NO,-,NO
365,dynamoth_2,dynamoth_2,quixbugs,NEXT_PERMUTATION_,1.117,1.257,1.117,0,0,0,0,0,NO,NO,,NO,-,NO
366,dynamoth_3,dynamoth_3,quixbugs,NEXT_PERMUTATION_,1.111,1.257,1.111,0,0,0,0,0,NO,NO,,NO,-,NO
