,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory
228,tbar_2,defects4j,Math_17,7198.290000000003,411.669,41.41500000000049,5938.018000000005,1218.8569999999977,3090,3090,0,NO
229,tbar_3,defects4j,Math_17,5979.433000000005,411.669,41.41500000000049,5938.018000000005,0.0,0,0,0,NO
230,nopol_2,defects4j,Math_18,699.0038999999999,409.2819,106.25600000000003,0.367,177.03699999999998,1,3627,yes,NO
231,nopol_3,defects4j,Math_18,0,0,253.865,2.096,1343.135,8,29016,0,NO
232,simfix_1,defects4j,Math_18,7238.566999999999,410.2749,160.61200000000042,5471.009999999998,1606.9450000000006,229,7026,yes,YES
233,simfix_2,defects4j,Math_18,7225.922999999995,410.2749,160.61200000000042,5724.865999999996,1340.444999999999,823,15327,yes,YES
234,simfix_3,defects4j,Math_18,5886.479999999997,410.2749,160.61200000000042,5725.867999999997,0.0,0,0,yes,YES
235,tbar_1,defects4j,Math_18,7209.821999999997,409.8929,33.32600000000011,2617.823999999998,4558.672,1685,27560,0,NO
236,tbar_2,defects4j,Math_18,7198.046000000013,409.8929,33.32600000000011,4901.16100000001,2263.559000000003,4235,25991,0,NO
237,tbar_3,defects4j,Math_18,4934.48700000001,409.8929,33.32600000000011,4901.16100000001,0.0,0,0,0,NO
238,dynamoth_2,defects4j,Math_18,827.4859,409.7169,174.394,0.855,231.546,1,3627,yes,NO
239,dynamoth_3,defects4j,Math_18,0,0,311.35799999999995,1.4220000000000002,630.642,3,10881,0,NO
240,simfix_1,defects4j,Math_19,7353.3119999999935,408.58000000000004,209.13099999999156,2183.5700000000015,4960.611000000001,278,8476,0,NO
241,simfix_2,defects4j,Math_19,7202.219000000001,408.58000000000004,209.13099999999156,6338.40000000001,654.6879999999995,813,8053,0,NO
242,simfix_3,defects4j,Math_19,6547.531000000001,408.58000000000004,209.13099999999156,6338.40000000001,0.0,0,0,0,NO
243,tbar_1,defects4j,Math_19,7219.638999999992,408.20500000000004,38.46699999999694,2352.9329999999995,4828.238999999996,1320,45110,0,NO
244,tbar_2,defects4j,Math_19,7202.391000000015,408.20500000000004,38.46699999999694,4765.42900000001,2398.495000000008,2783,31743,0,NO
245,tbar_3,defects4j,Math_19,4866.6260000000075,408.20500000000004,38.46699999999694,4828.159000000011,0.0,0,0,0,NO
246,nopol_2,defects4j,Math_20,579.9159999999999,393.88,19.748999999999995,0.283,160.91,1,3620,yes,NO
247,nopol_3,defects4j,Math_20,0,0,-585.914,1.206,658.914,4,14480,0,NO
248,simfix_1,defects4j,Math_20,3007.1170000000006,394.96599999999995,11.756000000000085,92.36399999999998,2902.9970000000003,68,1084,yes,NO
249,simfix_2,defects4j,Math_20,532.9250000000001,394.96599999999995,11.756000000000085,92.36399999999998,428.805,68,7306,yes,NO
250,simfix_3,defects4j,Math_20,104.12000000000006,394.96599999999995,11.756000000000085,92.36399999999998,0.0,0,0,yes,NO
251,tbar_1,defects4j,Math_20,86.85800000000002,394.303,3.4619999999999918,70.00200000000002,13.394000000000005,56,57,yes,NO
252,tbar_2,defects4j,Math_20,267.326,394.303,3.4619999999999918,70.00200000000002,193.86200000000002,56,3675,yes,NO
253,tbar_3,defects4j,Math_20,73.46400000000001,394.303,3.4619999999999918,70.00200000000002,0.0,0,0,yes,NO
254,dynamoth_2,defects4j,Math_20,642.6030000000001,394.551,31.866000000000014,0.581,204.194,1,3620,yes,NO
255,dynamoth_3,defects4j,Math_20,0,0,-2727.0800000000004,6.436,3450.0800000000004,17,61540,0,NO
256,simfix_1,defects4j,Math_21,7237.801999999989,398.592,311.63199999999335,5762.728999999995,1163.4410000000007,495,100935,0,YES
257,simfix_2,defects4j,Math_21,7231.364,398.592,311.63199999999335,6763.091000000006,156.6410000000001,528,1056,0,YES
258,simfix_3,defects4j,Math_21,7074.722999999999,398.592,311.63199999999335,6763.091000000006,0.0,0,0,0,YES
259,tbar_1,defects4j,Math_21,7482.7260000000015,397.797,51.56900000000439,1520.3469999999982,5910.8099999999995,911,84503,0,NO
260,tbar_2,defects4j,Math_21,7198.622000000001,397.797,51.56900000000439,6264.397999999996,882.655000000001,3805,7610,0,NO
261,tbar_3,defects4j,Math_21,6315.967,397.797,51.56900000000439,6264.397999999996,0.0,0,0,0,NO
262,simfix_1,defects4j,Math_22,8864.110999999999,396.096,393.70200000000193,4696.306999999997,3774.1020000000003,1088,11145,0,NO
263,simfix_2,defects4j,Math_22,7193.817,396.096,393.70200000000193,6097.466999999998,702.6480000000003,1141,2282,0,NO
264,simfix_3,defects4j,Math_22,6491.169,396.096,393.70200000000193,6097.466999999998,0.0,0,0,0,NO
265,tbar_1,defects4j,Math_22,7204.696999999982,395.429,34.15000000000029,6059.726999999982,1110.8200000000002,4539,47906,0,NO
266,tbar_2,defects4j,Math_22,7198.225999999986,395.429,34.15000000000029,6108.024999999982,1056.051000000003,4590,9180,0,NO
267,tbar_3,defects4j,Math_22,6142.174999999983,395.429,34.15000000000029,6108.024999999982,0.0,0,0,0,NO
268,simfix_1,defects4j,Math_23,7181.913000000002,477.142,83.21500000000202,3299.3230000000012,3799.374999999999,1191,81368,0,NO
269,simfix_2,defects4j,Math_23,7290.384999999995,477.142,83.21500000000202,2463.6289999999995,4743.540999999994,944,68413,0,NO
270,simfix_3,defects4j,Math_23,3382.538000000003,477.142,83.21500000000202,3299.3230000000012,0.0,0,0,0,NO
271,tbar_1,defects4j,Math_23,8372.35600000001,475.93100000000004,13.216000000002632,4503.7060000000065,3855.4340000000016,5047,129941,0,NO
272,tbar_2,defects4j,Math_23,7221.573000000009,475.93100000000004,13.216000000002632,4391.673000000003,2816.684000000003,4899,33307,0,NO
273,tbar_3,defects4j,Math_23,4517.733000000009,475.93100000000004,13.216000000002632,4504.517000000006,0.0,0,0,0,NO
274,nopol_2,defects4j,Math_24,595.147,416.356,1.3619999999999948,0.163,172.115,1,3551,yes,NO
275,nopol_3,defects4j,Math_24,0,0,-320.927,0.312,330.927,2,7102,0,NO
276,simfix_1,defects4j,Math_24,7152.433999999988,417.426,148.15599999999603,4075.8279999999927,2928.45,1355,36309,0,NO
277,simfix_2,defects4j,Math_24,7249.489999999996,417.426,148.15599999999603,2407.857,4693.477,589,68039,0,NO
278,simfix_3,defects4j,Math_24,4223.983999999989,417.426,148.15599999999603,4075.8279999999927,0.0,0,0,0,NO
279,tbar_1,defects4j,Math_24,7197.706000000017,417.008,22.887000000001763,5533.204000000013,1641.6150000000023,5686,100052,0,NO
280,tbar_2,defects4j,Math_24,7210.000999999993,417.008,22.887000000001763,2556.3200000000047,4630.793999999987,2535,73535,0,NO
281,tbar_3,defects4j,Math_24,5556.091000000015,417.008,22.887000000001763,5533.204000000013,0.0,0,0,0,NO
282,dynamoth_2,defects4j,Math_24,666.247,417.007,5.3659999999999854,0.316,233.52100000000002,1,3551,yes,NO
283,dynamoth_3,defects4j,Math_24,1194.577,416.96299999999997,333.5039999999999,0.688,434.70900000000006,2,7102,0,NO
284,simfix_1,defects4j,Math_25,7227.362999999993,401.798,259.3119999999992,5325.363999999995,1642.686999999999,707,24103,0,NO
285,simfix_2,defects4j,Math_25,7164.055999999996,401.798,259.3119999999992,6645.6079999999965,259.1359999999999,1033,1033,0,NO
286,simfix_3,defects4j,Math_25,6904.9199999999955,401.798,259.3119999999992,6645.6079999999965,0.0,0,0,0,NO
287,tbar_1,defects4j,Math_25,7227.788000000004,401.655,40.62500000000248,2844.7450000000035,4342.417999999998,2579,85520,0,NO
288,tbar_2,defects4j,Math_25,7199.161000000023,401.655,40.62500000000248,6178.993000000023,979.5429999999973,4832,4832,0,NO
289,tbar_3,defects4j,Math_25,6219.618000000026,401.655,40.62500000000248,6178.993000000023,0.0,0,0,0,NO
290,simfix_1,defects4j,Math_26,7406.648000000005,395.307,332.2540000000035,4778.356000000002,2296.038,818,7603,0,YES
291,simfix_2,defects4j,Math_26,6679.237000000005,395.307,332.2540000000035,4779.682000000002,1567.301,811,11122,0,YES
292,simfix_3,defects4j,Math_26,5111.936000000005,395.307,332.2540000000035,4779.682000000002,0.0,0,0,0,YES
293,tbar_1,defects4j,Math_26,7913.7700000000095,394.735,41.17000000000002,5992.584000000009,1880.016,3798,1852,0,NO
294,tbar_2,defects4j,Math_26,7601.67600000001,394.735,41.17000000000002,6049.087000000012,1511.4189999999985,3831,7268,0,NO
295,tbar_3,defects4j,Math_26,6091.751000000012,394.735,41.17000000000002,6050.581000000012,0.0,0,0,0,NO
296,simfix_1,defects4j,Math_27,8261.026,413.802,337.4880000000024,4323.364999999997,3600.173,808,1170,0,NO
297,simfix_2,defects4j,Math_27,7338.712000000007,413.802,337.4880000000024,4558.413000000004,2442.8109999999997,890,890,0,NO
298,simfix_3,defects4j,Math_27,4896.647000000006,413.802,337.4880000000024,4559.159000000004,0.0,0,0,0,NO
299,tbar_1,defects4j,Math_27,8248.333999999992,413.77500000000003,36.823000000000675,6370.115999999991,1841.395,3876,929,0,NO
300,tbar_2,defects4j,Math_27,7201.47999999999,413.77500000000003,36.823000000000675,6227.743999999988,936.9130000000011,3711,3711,0,NO
301,tbar_3,defects4j,Math_27,6407.641999999992,413.77500000000003,36.823000000000675,6370.818999999991,0.0,0,0,0,NO
302,nopol_2,defects4j,Math_28,3282.5679999999998,444.094,2674.574,0.127,159.238,1,3437,yes,NO
303,nopol_3,defects4j,Math_28,0,0,6.0,0,0,0,0,0,NO
304,simfix_1,defects4j,Math_28,-,-,-,-,-,-,-,-,-
305,tbar_1,defects4j,Math_28,330.93900000000014,444.75100000000003,2.36400000000004,102.4,226.1750000000001,76,451,yes,NO
306,tbar_2,defects4j,Math_28,741.5220000000003,444.75100000000003,2.36400000000004,102.4,636.7580000000003,76,6948,yes,NO
307,tbar_3,defects4j,Math_28,104.76400000000004,444.75100000000003,2.36400000000004,102.4,0.0,0,0,yes,NO
308,tbar_1,defects4j,Math_29,7634.074000000005,380.538,10.826000000005829,1050.3400000000001,6572.907999999999,619,18292,0,NO
309,tbar_2,defects4j,Math_29,7505.770000000002,380.538,10.826000000005829,1203.7539999999985,6291.189999999999,702,2106,0,NO
310,tbar_3,defects4j,Math_29,1215.3690000000045,380.538,10.826000000005829,1204.5429999999985,0.0,0,0,0,NO
311,tbar_1,defects4j,Math_30,188.1160000000001,385.07800000000003,2.495999999999989,159.5570000000001,26.063,113,336,yes,NO
312,tbar_2,defects4j,Math_30,383.3780000000001,385.07800000000003,2.495999999999989,159.5570000000001,221.32500000000002,113,3373,yes,NO
313,tbar_3,defects4j,Math_30,162.05300000000008,385.07800000000003,2.495999999999989,159.5570000000001,0.0,0,0,yes,NO
314,tbar_1,defects4j,Math_31,7743.798999999997,407.85600000000005,10.77599999999426,2138.5580000000023,5594.465,1480,245979,0,NO
315,tbar_2,defects4j,Math_31,7242.694999999997,407.85600000000005,10.77599999999426,1920.7430000000022,5311.176,1424,62584,0,NO
316,tbar_3,defects4j,Math_31,2150.0589999999966,407.85600000000005,10.77599999999426,2139.283000000002,0.0,0,0,0,NO
317,dynamoth_2,defects4j,Math_32,603.8420000000001,395.01800000000003,3.966000000000008,0.458,194.745,1,3137,yes,NO
318,dynamoth_3,defects4j,Math_32,603.265,395.108,3.6910000000000025,0.489,194.851,1,3137,yes,NO
319,nopol_2,defects4j,Math_33,470.79100000000005,319.03400000000005,2.5989999999999895,0.204,144.443,1,3119,yes,NO
320,nopol_3,defects4j,Math_33,484.40100000000007,318.89700000000005,2.3430000000000177,0.182,158.10399999999998,1,3119,yes,NO
321,tbar_1,defects4j,Math_33,874.8249999999989,319.285,6.644999999999914,690.2949999999989,177.885,400,12121,yes,NO
322,tbar_2,defects4j,Math_33,4156.258999999999,319.285,6.644999999999914,690.2949999999989,3459.3190000000004,400,62760,yes,NO
323,tbar_3,defects4j,Math_33,696.9399999999988,319.285,6.644999999999914,690.2949999999989,0.0,0,0,yes,NO
324,dynamoth_2,defects4j,Math_33,556.165,319.62800000000004,16.547999999999973,0.34,210.65200000000002,1,3119,yes,NO
325,dynamoth_3,defects4j,Math_33,558.638,319.357,16.710000000000008,0.393,212.869,1,3119,yes,NO
326,tbar_1,defects4j,Math_36,5871.233000000013,408.761,35.73600000000029,5817.393000000013,18.104,3890,824,0,NO
327,tbar_2,defects4j,Math_36,6821.445000000013,408.761,35.73600000000029,5817.393000000013,968.316,3890,7780,0,NO
328,tbar_3,defects4j,Math_36,5853.129000000013,408.761,35.73600000000029,5817.393000000013,0.0,0,0,0,NO
329,simfix_1,defects4j,Math_37,6905.1349999999975,388.365,63.60900000000402,6834.489999999993,7.036,29,33,yes,YES
330,simfix_2,defects4j,Math_37,7191.278999999998,388.365,63.60900000000402,6834.489999999993,293.18000000000006,878,3512,yes,YES
331,simfix_3,defects4j,Math_37,6898.098999999997,388.365,63.60900000000402,6834.489999999993,0.0,0,0,yes,YES
332,tbar_1,defects4j,Math_37,7297.945000000001,388.008,61.29700000000272,826.4229999999999,6410.2249999999985,392,4298,0,NO
333,tbar_2,defects4j,Math_37,7199.382000000014,388.008,61.29700000000272,6028.945000000008,1109.140000000003,3995,15980,0,NO
334,tbar_3,defects4j,Math_37,6090.24200000001,388.008,61.29700000000272,6028.945000000008,0.0,0,0,0,NO
335,simfix_1,defects4j,Math_38,7226.556999999991,210.23999999999998,152.31799999999916,5889.905999999993,1184.3329999999987,1044,8415,0,NO
336,simfix_2,defects4j,Math_38,7190.455,210.23999999999998,152.31799999999916,6675.2210000000005,362.9159999999999,1266,1266,0,NO
337,simfix_3,defects4j,Math_38,6827.539,210.23999999999998,152.31799999999916,6675.2210000000005,0.0,0,0,0,NO
338,tbar_1,defects4j,Math_38,7222.160000000005,209.933,45.29300000000094,6701.501000000005,475.3659999999998,2224,2228,0,NO
339,tbar_2,defects4j,Math_38,7222.380000000005,209.933,45.29300000000094,6702.514000000005,474.57299999999947,2224,2224,0,NO
340,tbar_3,defects4j,Math_38,6798.161000000005,209.933,45.29300000000094,6752.868000000004,0.0,0,0,0,NO
341,simfix_1,defects4j,Math_39,5744.579999999999,222.40300000000002,145.06699999999893,4001.3480000000004,1598.165,342,32963,yes,YES
342,simfix_2,defects4j,Math_39,9446.452,222.40300000000002,145.06699999999893,3997.408000000001,5303.977,584,17588,yes,YES
343,simfix_3,defects4j,Math_39,4146.414999999999,222.40300000000002,145.06699999999893,4001.3480000000004,0.0,0,0,yes,YES
344,tbar_1,defects4j,Math_39,-,-,-,-,-,-,-,-,-
345,simfix_1,defects4j,Math_40,5585.814000000002,209.644,91.07300000000254,3111.5649999999996,2383.1759999999995,927,59788,yes,NO
346,simfix_2,defects4j,Math_40,7237.665999999999,209.644,91.07300000000254,1176.4790000000007,5970.113999999997,312,94764,0,NO
347,simfix_3,defects4j,Math_40,3202.638000000002,209.644,91.07300000000254,3111.5649999999996,0.0,0,0,0,NO
348,tbar_1,defects4j,Math_40,7916.84,209.278,5.493000000000235,284.5209999999999,7626.826,220,2228,0,NO
349,tbar_2,defects4j,Math_40,4892.162000000001,209.278,5.493000000000235,458.6999999999998,4427.969000000001,368,47594,yes,NO
350,tbar_3,defects4j,Math_40,464.19300000000004,209.278,5.493000000000235,458.6999999999998,0.0,0,0,yes,NO
351,dynamoth_2,defects4j,Math_40,448.53200000000004,208.816,40.21599999999998,0.139,192.06300000000002,1,2779,yes,NO
352,dynamoth_3,defects4j,Math_40,451.509,208.722,42.33000000000001,0.137,193.879,1,2779,yes,NO
353,nopol_2,defects4j,Math_41,383.57000000000005,204.75300000000001,42.754999999999995,0.086,130.949,1,2774,yes,NO
354,nopol_3,defects4j,Math_41,396.975,204.746,42.863,0.087,144.611,1,2774,yes,NO
355,simfix_1,defects4j,Math_41,490.7340000000002,205.387,34.86700000000022,401.602,54.265000000000015,136,2204,yes,NO
356,simfix_2,defects4j,Math_41,7282.2570000000005,205.387,34.86700000000022,350.9039999999999,6896.486000000001,124,105498,0,NO
357,simfix_3,defects4j,Math_41,436.46900000000016,205.387,34.86700000000022,401.602,0.0,0,0,0,NO
358,tbar_1,defects4j,Math_41,7200.106000000001,205.225,39.35799999999879,6740.045000000002,420.70300000000003,4923,22889,0,NO
359,tbar_2,defects4j,Math_41,7362.347999999996,205.225,39.35799999999879,388.38299999999975,6934.606999999998,227,116693,0,NO
360,tbar_3,defects4j,Math_41,6779.403,205.225,39.35799999999879,6740.045000000002,0.0,0,0,0,NO
361,dynamoth_2,defects4j,Math_41,388.438,204.965,3.1310000000000002,0.196,172.478,1,2774,yes,NO
362,dynamoth_3,defects4j,Math_41,377.01,205.351,5.216000000000008,0.278,155.928,1,2774,yes,NO
363,nopol_2,defects4j,Math_42,387.49399999999997,221.17999999999998,3.9829999999999757,0.479,152.57500000000002,1,2758,yes,NO
364,nopol_3,defects4j,Math_42,381.548,221.23999999999998,3.062999999999988,0.317,150.019,1,2758,yes,NO
365,simfix_1,defects4j,Math_42,6260.290999999997,221.695,396.13299999999793,3032.0280000000007,2832.1299999999983,560,59029,yes,NO
366,simfix_2,defects4j,Math_42,7448.091999999996,221.695,396.13299999999793,1144.2360000000015,5907.722999999996,202,88426,0,NO
367,simfix_3,defects4j,Math_42,3428.1609999999987,221.695,396.13299999999793,3032.0280000000007,0.0,0,0,0,NO
368,tbar_1,defects4j,Math_42,7198.652000000013,221.23,12.337000000000915,1679.2210000000018,5507.09400000001,1284,53996,0,NO
369,tbar_2,defects4j,Math_42,7279.119000000004,221.23,12.337000000000915,227.30699999999996,7039.475000000003,157,110437,0,NO
370,tbar_3,defects4j,Math_42,1691.5580000000027,221.23,12.337000000000915,1679.2210000000018,0.0,0,0,0,NO
371,dynamoth_2,defects4j,Math_42,439.022,221.152,28.962999999999994,0.418,180.669,1,2758,yes,NO
372,dynamoth_3,defects4j,Math_42,396.29999999999995,220.98399999999998,19.906999999999982,0.274,148.348,1,2758,yes,NO
373,simfix_1,defects4j,Math_43,7595.066999999997,243.56799999999998,374.0019999999994,95.333,7125.731999999998,77,8701,0,NO
374,simfix_2,defects4j,Math_43,7188.877999999997,243.56799999999998,374.0019999999994,6455.770999999997,359.1050000000001,1215,3645,0,NO
375,simfix_3,defects4j,Math_43,6829.7729999999965,243.56799999999998,374.0019999999994,6455.770999999997,0.0,0,0,0,NO
376,tbar_1,defects4j,Math_43,7285.253000000001,243.212,62.497000000000895,454.9080000000001,6767.847999999999,427,9845,0,NO
377,tbar_2,defects4j,Math_43,7199.453000000006,243.212,62.497000000000895,5285.695000000003,1851.2610000000016,3376,26568,0,NO
378,tbar_3,defects4j,Math_43,5348.192000000005,243.212,62.497000000000895,5285.695000000003,0.0,0,0,0,NO
379,simfix_1,defects4j,Math_44,7274.961000000006,195.316,84.11499999999931,313.14899999999994,6877.6970000000065,130,7152,0,NO
380,simfix_2,defects4j,Math_44,1939.5290000000023,195.316,84.11499999999931,1351.1490000000028,504.26500000000016,500,3212,0,NO
381,simfix_3,defects4j,Math_44,1435.2640000000022,195.316,84.11499999999931,1351.1490000000028,0.0,0,0,0,NO
382,tbar_1,defects4j,Math_44,-,-,-,-,-,-,-,-,-
383,dynamoth_2,defects4j,Math_44,1314.8020000000001,194.795,929.7660000000001,0.28400000000000003,181.713,2,2714,yes,NO
384,dynamoth_3,defects4j,Math_44,1485.5900000000001,194.73399999999998,924.191,0.291,357.19100000000003,2,5426,yes,NO
385,simfix_1,defects4j,Math_45,6612.613000000001,143.449,279.35199999999963,4556.001000000001,1777.2600000000002,766,4008,yes,YES
386,simfix_2,defects4j,Math_45,5078.2390000000005,143.449,279.35199999999963,4556.001000000001,242.8859999999998,990,990,yes,YES
387,simfix_3,defects4j,Math_45,4835.353000000001,143.449,279.35199999999963,4556.001000000001,0.0,0,0,yes,YES
388,tbar_1,defects4j,Math_45,7295.620000000002,143.596,38.6560000000009,254.67,7002.294000000001,129,13849,0,NO
389,tbar_2,defects4j,Math_45,7198.570999999981,143.596,38.6560000000009,6291.95699999998,867.9579999999996,4182,4182,0,NO
390,tbar_3,defects4j,Math_45,6330.612999999981,143.596,38.6560000000009,6291.95699999998,0.0,0,0,0,NO
391,simfix_1,defects4j,Math_46,5804.450999999989,174.876,348.0349999999991,5446.63199999999,9.784,1562,589,0,NO
392,simfix_2,defects4j,Math_46,6388.493999999989,174.876,348.0349999999991,5446.63199999999,593.8270000000003,1562,3124,0,NO
393,simfix_3,defects4j,Math_46,5794.666999999989,174.876,348.0349999999991,5446.63199999999,0.0,0,0,0,NO
394,tbar_1,defects4j,Math_46,7200.898999999989,174.945,47.89500000000045,7034.256999999989,118.74699999999997,2999,2927,0,NO
395,tbar_2,defects4j,Math_46,7212.782999999982,174.945,47.89500000000045,5104.710999999986,2060.176999999996,1943,29796,0,NO
396,tbar_3,defects4j,Math_46,7092.879999999989,174.945,47.89500000000045,7044.984999999989,0.0,0,0,0,NO
397,dynamoth_2,defects4j,Math_46,305.957,174.672,5.951000000000008,0.447,116.297,1,2593,yes,NO
398,dynamoth_3,defects4j,Math_46,303.46799999999996,174.421,5.697999999999993,0.342,114.417,1,2593,yes,NO
399,simfix_1,defects4j,Math_47,7174.958000000032,138.586,409.6859999999999,6743.275000000032,21.997,1659,1239,0,NO
400,simfix_2,defects4j,Math_47,7264.959000000027,138.586,409.6859999999999,6236.913000000028,618.3599999999996,1639,3278,0,NO
401,simfix_3,defects4j,Math_47,7152.961000000032,138.586,409.6859999999999,6743.275000000032,0.0,0,0,0,NO
402,tbar_1,defects4j,Math_47,7200.045999999983,138.51600000000002,49.34100000000221,6923.161999999981,227.54299999999995,2972,6275,0,NO
403,tbar_2,defects4j,Math_47,7218.929999999989,138.51600000000002,49.34100000000221,5948.148999999983,1221.4400000000041,2649,10480,0,NO
404,tbar_3,defects4j,Math_47,6972.502999999983,138.51600000000002,49.34100000000221,6923.161999999981,0.0,0,0,0,NO
405,simfix_1,defects4j,Math_48,7657.115000000002,144.99200000000002,420.3000000000014,1477.9719999999975,5758.843000000003,308,9139,0,NO
406,simfix_2,defects4j,Math_48,6899.345999999984,144.99200000000002,420.3000000000014,6045.635999999982,433.4100000000004,1120,1120,0,NO
407,simfix_3,defects4j,Math_48,6465.935999999983,144.99200000000002,420.3000000000014,6045.635999999982,0.0,0,0,0,NO
408,tbar_1,defects4j,Math_48,8410.983,144.805,29.93200000000076,2260.461,6120.589999999999,700,24926,0,NO
409,tbar_2,defects4j,Math_48,7200.5520000000015,144.805,29.93200000000076,5822.775000000006,1347.8449999999943,3607,3607,0,NO
410,tbar_3,defects4j,Math_48,5854.017000000006,144.805,29.93200000000076,5824.0850000000055,0.0,0,0,0,NO
411,nopol_2,defects4j,Math_49,325.112,176.221,13.923000000000002,0.382,126.68100000000001,1,2564,yes,NO
412,nopol_3,defects4j,Math_49,336.39300000000003,176.422,15.547000000000025,0.528,131.99099999999999,1,2564,yes,NO
413,simfix_1,defects4j,Math_49,8423.055000000002,176.548,84.0000000000008,939.5150000000008,7399.54,204,18035,0,NO
414,simfix_2,defects4j,Math_49,7371.485,176.548,84.0000000000008,940.2230000000008,6347.261999999998,205,59154,0,NO
415,simfix_3,defects4j,Math_49,1024.9520000000016,176.548,84.0000000000008,940.9520000000008,0.0,0,0,0,NO
416,tbar_1,defects4j,Math_49,693.8709999999999,176.171,6.519999999999743,549.6640000000002,137.6869999999999,405,3225,yes,NO
417,tbar_2,defects4j,Math_49,2313.342999999999,176.171,6.519999999999743,549.6640000000002,1757.158999999999,405,41413,yes,NO
418,tbar_3,defects4j,Math_49,556.184,176.171,6.519999999999743,549.6640000000002,0.0,0,0,yes,NO
419,dynamoth_2,defects4j,Math_49,311.223,176.392,13.238,0.46,113.211,1,2564,yes,NO
420,dynamoth_3,defects4j,Math_49,310.274,176.009,12.760000000000005,0.318,113.166,1,2564,yes,NO
421,nopol_2,defects4j,Math_50,406.981,154.46,106.57399999999998,0.327,132.675,1,2562,yes,NO
422,nopol_3,defects4j,Math_50,408.43600000000004,154.30100000000002,109.01599999999999,0.399,132.199,1,2562,yes,NO
423,dynamoth_2,defects4j,Math_50,276.312,153.979,2.3059999999999974,0.284,112.0,1,2562,yes,NO
424,dynamoth_3,defects4j,Math_50,277.682,153.959,1.8780000000000143,0.231,113.59299999999999,1,2562,yes,NO
425,simfix_1,defects4j,Math_51,-,-,-,-,-,-,-,-,-
426,tbar_1,defects4j,Math_51,8706.387000000002,134.56900000000002,30.517999999996235,2570.7200000000057,6105.148999999999,711,22585,0,NO
427,tbar_2,defects4j,Math_51,7198.935000000012,134.56900000000002,30.517999999996235,5935.692000000013,1232.7250000000035,3642,3642,0,NO
428,tbar_3,defects4j,Math_51,5966.210000000009,134.56900000000002,30.517999999996235,5935.692000000013,0.0,0,0,0,NO
429,tbar_1,defects4j,Math_52,7204.631000000012,115.70400000000001,56.99199999999925,5436.49000000001,1711.149000000003,3873,140703,0,NO
430,tbar_2,defects4j,Math_52,7200.89200000001,115.70400000000001,56.99199999999925,5998.329000000008,1145.5710000000029,4212,6733,0,NO
431,tbar_3,defects4j,Math_52,6055.321000000007,115.70400000000001,56.99199999999925,5998.329000000008,0.0,0,0,0,NO
432,tbar_1,defects4j,Math_53,5147.764000000018,132.28,33.82500000000028,4953.811000000018,160.12799999999996,3942,11146,0,NO
433,tbar_2,defects4j,Math_53,6446.047000000016,132.28,33.82500000000028,4953.811000000018,1458.410999999998,3942,21622,0,NO
434,tbar_3,defects4j,Math_53,4987.636000000019,132.28,33.82500000000028,4953.811000000018,0.0,0,0,0,NO
435,tbar_1,defects4j,Math_54,7200.842999999991,98.69500000000001,23.914999999999317,6852.6279999999915,324.3,417,1132,0,NO
436,tbar_2,defects4j,Math_54,7200.249999999988,98.69500000000001,23.914999999999317,6874.570999999989,301.7640000000001,417,417,0,NO
437,tbar_3,defects4j,Math_54,6913.373999999989,98.69500000000001,23.914999999999317,6889.45899999999,0.0,0,0,0,NO
438,tbar_1,defects4j,Math_55,7199.200000000043,119.32,49.17100000000112,7118.377000000041,31.651999999999997,4267,850,0,NO
439,tbar_2,defects4j,Math_55,7202.85300000003,119.32,49.17100000000112,6344.0480000000325,809.633999999997,3861,3861,0,NO
440,tbar_3,defects4j,Math_55,7167.5480000000425,119.32,49.17100000000112,7118.377000000041,0.0,0,0,0,NO
441,tbar_1,defects4j,Math_56,-,-,-,-,-,-,-,-,-
442,dynamoth_2,defects4j,Math_57,570.527,124.072,342.34,0.08,95.807,1,2133,yes,NO
443,dynamoth_3,defects4j,Math_57,565.2529999999999,124.136,335.55699999999996,0.111,98.18900000000001,1,2133,yes,NO
444,nopol_2,defects4j,Math_58,348.106,137.798,89.57099999999998,0.132,108.849,1,2104,yes,NO
445,nopol_3,defects4j,Math_58,347.187,137.528,89.121,0.183,109.87400000000001,1,2104,yes,NO
446,tbar_1,defects4j,Math_58,190.106,137.554,2.811999999999986,154.434,32.86000000000001,112,514,yes,NO
447,tbar_2,defects4j,Math_58,360.313,137.554,2.811999999999986,154.434,203.067,112,4318,yes,NO
448,tbar_3,defects4j,Math_58,157.24599999999998,137.554,2.811999999999986,154.434,0.0,0,0,yes,NO
449,dynamoth_2,defects4j,Math_58,249.493,137.244,4.877999999999986,0.278,99.00500000000001,1,2104,yes,NO
450,dynamoth_3,defects4j,Math_58,247.56699999999998,137.374,4.447999999999993,0.153,97.771,1,2104,yes,NO
451,tbar_1,defects4j,Math_59,-,-,-,-,-,-,-,-,-
452,tbar_1,defects4j,Math_60,7598.6680000000015,35.302,17.29100000000004,1000.3400000000004,6581.037000000001,1224,7204,0,NO
453,tbar_2,defects4j,Math_60,7200.315999999987,35.302,17.29100000000004,2935.8319999999894,4247.1929999999975,3146,119786,0,NO
454,tbar_3,defects4j,Math_60,2959.2969999999896,35.302,17.29100000000004,2942.0059999999894,0.0,0,0,0,NO
