,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory
228,nopol_1,defects4j,Time_22,48.025,8.586,35.963,0,0,0,0,0,NO
229,simfix_1,defects4j,Time_22,1484.5920000000012,8.809999999999999,64.12899999999965,1420.4630000000016,0.0,796,0,0,NO
230,simfix_2,defects4j,Time_22,1641.6700000000014,8.809999999999999,64.12899999999965,1420.4630000000016,157.0780000000003,791,1582,0,NO
231,simfix_3,defects4j,Time_22,7206.439000000001,8.809999999999999,64.12899999999965,1417.6130000000014,5724.697,796,3081316,0,NO
232,tbar_1,defects4j,Time_22,1014.6049999999999,9.190999999999999,13.146000000001049,1001.4589999999988,0.0,772,0,0,NO
233,tbar_2,defects4j,Time_22,1166.8650000000002,9.190999999999999,13.146000000001049,1001.4589999999988,152.26000000000033,747,1494,0,NO
234,tbar_3,defects4j,Time_22,7203.3489999999965,9.190999999999999,13.146000000001049,1000.6629999999988,6189.539999999997,772,2988412,0,NO
235,tbar_1,defects4j,Time_22,7200.327999999981,9.039,58.44199999999957,6588.1459999999815,553.74,3956,81203,0,NO
236,tbar_2,defects4j,Time_22,7206.702999999985,9.039,58.44199999999957,6003.396999999984,1144.8640000000016,3667,7334,0,NO
237,tbar_3,defects4j,Time_22,6646.587999999982,9.039,58.44199999999957,6588.1459999999815,0.0,0,0,0,NO
238,dynamoth_1,defects4j,Time_22,46.355999999999995,8.633,34.51,0,0,0,0,0,NO
239,nopol_1,defects4j,Time_23,26.240000000000002,8.921000000000001,13.692,0,0,0,0,0,NO
240,simfix_1,defects4j,Time_23,1746.2780000000039,9.086,72.27799999999985,1674.000000000004,0.0,1056,0,0,NO
241,simfix_2,defects4j,Time_23,1882.9600000000041,9.086,72.27799999999985,1674.000000000004,136.6820000000001,1037,1037,0,NO
242,simfix_3,defects4j,Time_23,7191.325999999999,9.086,72.27799999999985,1674.000000000004,5445.047999999995,1056,4085664,0,NO
243,tbar_1,defects4j,Time_23,1322.1040000000007,9.015,15.912000000000074,1306.1920000000007,0.0,1149,0,0,NO
244,tbar_2,defects4j,Time_23,1469.0040000000008,9.015,15.912000000000074,1306.1920000000007,146.90000000000006,1125,1125,0,NO
245,tbar_3,defects4j,Time_23,7200.654000000001,9.015,15.912000000000074,1299.7650000000003,5884.977000000001,1149,4445481,0,NO
246,tbar_1,defects4j,Time_23,7199.602999999976,9.56,61.004000000000104,7138.5989999999765,0.0,4499,0,0,NO
247,tbar_2,defects4j,Time_23,7204.4339999999875,9.56,61.004000000000104,6123.4919999999875,1019.9380000000002,3469,3469,0,NO
248,tbar_3,defects4j,Time_23,7199.602999999976,9.56,61.004000000000104,7138.5989999999765,0.0,0,0,0,NO
249,dynamoth_1,defects4j,Time_23,33.643,8.888,17.482,0.461,3.57,4,819,0,NO
250,nopol_1,defects4j,Time_24,0.0,0.0,162.0,0,0,0,0,0,NO
251,simfix_1,defects4j,Time_24,3811.8980000000006,9.202,75.5800000000002,1904.5580000000004,1831.76,499,18173,0,NO
252,simfix_2,defects4j,Time_24,2139.4370000000004,9.202,75.5800000000002,1904.5580000000004,159.2989999999999,499,3493,0,NO
253,simfix_3,defects4j,Time_24,8152.740999999998,9.202,75.5800000000002,1903.9740000000004,6173.186999999998,499,1929633,0,NO
254,tbar_1,defects4j,Time_24,1288.0180000000007,9.125,15.651000000001089,1272.3669999999997,0.0,944,0,0,NO
255,tbar_2,defects4j,Time_24,1507.9750000000006,9.125,15.651000000001089,1272.3669999999997,219.9569999999998,914,6398,0,NO
256,tbar_3,defects4j,Time_24,7202.037,9.125,15.651000000001089,1271.3309999999997,5915.054999999999,944,3650448,0,NO
257,tbar_1,defects4j,Time_24,7201.831000000006,9.384,57.069000000000145,6404.294000000005,740.4680000000004,4003,120160,0,NO
258,tbar_2,defects4j,Time_24,7211.118000000013,9.384,57.069000000000145,5788.462000000013,1365.5870000000002,3723,26061,0,NO
259,tbar_3,defects4j,Time_24,6466.906000000005,9.384,57.069000000000145,6409.837000000005,0.0,0,0,0,NO
260,dynamoth_1,defects4j,Time_24,0.0,0.0,45.0,0,0,0,0,0,NO
261,nopol_1,defects4j,Time_25,455.432,10.254999999999999,440.983,0,0,0,0,0,NO
262,simfix_1,defects4j,Time_25,1799.2039999999995,10.415,70.8139999999995,1636.51,91.88,896,50334,0,NO
263,simfix_2,defects4j,Time_25,1883.5449999999992,10.415,70.8139999999995,1636.51,176.22099999999958,883,2649,0,NO
264,simfix_3,defects4j,Time_25,7193.741999999999,10.415,70.8139999999995,1636.51,5486.418,912,3512112,0,NO
265,tbar_1,defects4j,Time_25,1429.201999999997,10.373999999999999,16.14900000000018,1317.0989999999967,95.95400000000001,1146,127483,0,NO
266,tbar_2,defects4j,Time_25,1536.3039999999964,10.373999999999999,16.14900000000018,1317.0989999999967,203.0559999999996,1127,3381,0,NO
267,tbar_3,defects4j,Time_25,7199.742,10.373999999999999,16.14900000000018,1317.0989999999967,5866.494000000003,1159,4463309,0,NO
268,tbar_1,defects4j,Time_25,7566.759000000002,10.770999999999999,60.32499999999979,5261.565000000002,2244.8689999999997,3428,129694,0,NO
269,tbar_2,defects4j,Time_25,7200.505,10.770999999999999,60.32499999999979,5889.314,1250.8659999999998,3707,11121,0,NO
270,tbar_3,defects4j,Time_25,5954.448000000001,10.770999999999999,60.32499999999979,5894.123000000001,0.0,0,0,0,NO
271,dynamoth_1,defects4j,Time_25,0.0,0.0,84.0,0,0,0,0,0,NO
272,nopol_1,defects4j,Time_26,688.168,8.487,676.555,0,0,0,0,0,NO
273,simfix_1,defects4j,Time_26,1463.9100000000033,8.715,54.96699999999971,1361.4580000000035,47.48499999999999,779,31242,0,NO
274,simfix_2,defects4j,Time_26,1642.3160000000032,8.715,54.96699999999971,1361.4580000000035,225.891,779,6232,0,NO
275,simfix_3,defects4j,Time_26,7691.724999999999,8.715,54.96699999999971,1360.7080000000035,6276.0499999999965,780,3000660,0,NO
276,tbar_1,defects4j,Time_26,1417.8950000000004,8.629,16.294999999999668,1306.5470000000007,95.05299999999997,1192,126691,0,NO
277,tbar_2,defects4j,Time_26,1580.8240000000005,8.629,16.294999999999668,1306.5470000000007,257.9820000000001,1164,9312,0,NO
278,tbar_3,defects4j,Time_26,7200.859999999997,8.629,16.294999999999668,1305.8090000000007,5878.755999999997,1209,4651023,0,NO
279,tbar_1,defects4j,Time_26,7199.563999999985,8.832,51.75899999999913,4270.924999999991,2876.8799999999947,2678,335413,0,NO
280,tbar_2,defects4j,Time_26,7900.760999999993,8.832,51.75899999999913,2548.156999999995,5300.844999999998,1657,13256,0,NO
281,tbar_3,defects4j,Time_26,4322.68399999999,8.832,51.75899999999913,4270.924999999991,0.0,0,0,0,NO
282,dynamoth_1,defects4j,Time_26,0.0,0.0,45.0,0,0,0,0,0,NO
283,nopol_1,defects4j,Time_27,0.0,0.0,39.0,0,0,0,0,0,NO
284,simfix_1,defects4j,Time_27,2472.872000000008,8.071,84.56699999999921,2161.5730000000085,226.73200000000023,980,81949,0,NO
285,simfix_2,defects4j,Time_27,2403.716000000008,8.071,84.56699999999921,2161.5730000000085,157.57600000000016,991,991,0,NO
286,simfix_3,defects4j,Time_27,7195.78500000001,8.071,84.56699999999921,2161.5730000000085,4949.645000000002,1015,3846850,0,NO
287,tbar_1,defects4j,Time_27,1357.3769999999977,8.019,11.206999999997546,971.0170000000006,375.15299999999957,1215,77001,0,NO
288,tbar_2,defects4j,Time_27,1177.3639999999978,8.019,11.206999999997546,971.0170000000006,195.13999999999947,1246,1246,0,NO
289,tbar_3,defects4j,Time_27,7200.358999999999,8.019,11.206999999997546,967.2740000000008,6221.878,1275,4832250,0,NO
290,tbar_1,defects4j,Time_27,7211.725000000006,8.303,46.26599999999782,4527.700000000013,2637.758999999995,3598,454629,0,NO
291,tbar_2,defects4j,Time_27,7202.200000000029,8.303,46.26599999999782,5901.532000000028,1254.402000000003,4980,16347,0,NO
292,tbar_3,defects4j,Time_27,5947.798000000026,8.303,46.26599999999782,5901.532000000028,0.0,0,0,0,NO
293,dynamoth_1,defects4j,Time_27,516.606,7.9350000000000005,502.34,0.751,3.249,4,964,0,NO
294,nopol_1,defects4j,Chart_1,83.76599999999999,15.671,59.849,0,0,0,0,0,NO
295,simfix_1,defects4j,Chart_1,900.2349999999997,15.690999999999999,43.908999999999615,611.825,244.50099999999995,286,17265,yes,NO
296,simfix_2,defects4j,Chart_1,710.2549999999997,15.690999999999999,43.908999999999615,611.825,54.52099999999998,286,2486,yes,NO
297,simfix_3,defects4j,Chart_1,2682.500000000002,15.690999999999999,43.908999999999615,611.825,2026.766000000002,286,629486,yes,NO
298,tbar_1,defects4j,Chart_1,2105.394000000002,15.769,22.666000000000064,1624.4100000000017,458.3180000000001,731,9542,0,NO
299,tbar_2,defects4j,Chart_1,1775.860000000002,15.769,22.666000000000064,1624.4100000000017,128.7840000000003,764,764,0,NO
300,tbar_3,defects4j,Chart_1,7201.162,15.769,22.666000000000064,1616.926000000002,5561.569999999998,774,1703574,0,NO
301,tbar_1,defects4j,Chart_1,3412.693999999989,15.636,34.96200000000019,2584.3569999999886,793.3750000000003,1299,30064,yes,NO
302,tbar_2,defects4j,Chart_1,2817.9329999999886,15.636,34.96200000000019,2584.3569999999886,198.61399999999972,1299,3499,yes,NO
303,tbar_3,defects4j,Chart_1,2619.3189999999886,15.636,34.96200000000019,2584.3569999999886,0.0,0,0,yes,NO
304,dynamoth_1,defects4j,Chart_1,40.846999999999994,15.538,16.807,0.247,1.46,1,38,yes,NO
305,nopol_1,defects4j,Chart_2,29.538999999999998,14.263,8.491,0,0,0,0,0,NO
306,simfix_1,defects4j,Chart_2,2671.4750000000004,14.47,199.16700000000088,2442.2299999999996,30.078000000000007,645,2986,0,NO
307,simfix_2,defects4j,Chart_2,2736.5590000000007,14.47,199.16700000000088,2442.2299999999996,95.1620000000002,643,1286,0,NO
308,simfix_3,defects4j,Chart_2,7236.386,14.47,199.16700000000088,2436.19,4601.0289999999995,646,1420554,0,NO
309,tbar_1,defects4j,Chart_2,902.2250000000008,14.686,7.637000000000816,776.002,118.58600000000004,494,3974,0,NO
310,tbar_2,defects4j,Chart_2,926.3370000000011,14.686,7.637000000000816,776.002,142.6980000000003,492,984,0,NO
311,tbar_3,defects4j,Chart_2,7200.6560000000045,14.686,7.637000000000816,776.002,6417.0170000000035,502,1103898,0,NO
312,tbar_1,defects4j,Chart_2,6332.109999999998,14.592,28.37099999999382,4715.915000000006,1587.823999999998,2966,102036,0,NO
313,tbar_2,defects4j,Chart_2,5556.821000000001,14.592,28.37099999999382,4715.915000000006,812.5350000000003,2966,5932,0,NO
314,tbar_3,defects4j,Chart_2,4744.286,14.592,28.37099999999382,4715.915000000006,0.0,0,0,0,NO
315,dynamoth_1,defects4j,Chart_2,29.098,14.216000000000001,8.223,0,0,0,0,0,NO
316,nopol_1,defects4j,Chart_3,211.798,22.758,177.698,0,0,0,0,0,NO
317,simfix_1,defects4j,Chart_3,2082.589999999999,22.980999999999998,111.97200000000008,1717.9749999999985,252.643,473,30943,yes,NO
318,simfix_2,defects4j,Chart_3,1911.7859999999987,22.980999999999998,111.97200000000008,1717.9749999999985,81.83900000000008,473,2667,yes,NO
319,simfix_3,defects4j,Chart_3,5625.181999999998,22.980999999999998,111.97200000000008,1717.9749999999985,3795.234999999999,473,1038235,yes,NO
320,tbar_1,defects4j,Chart_3,332.72000000000025,22.685,5.5049999999999395,285.03000000000026,42.18500000000004,243,1490,yes,NO
321,tbar_2,defects4j,Chart_3,330.11400000000015,22.685,5.5049999999999395,285.03000000000026,39.57899999999998,243,2437,yes,NO
322,tbar_3,defects4j,Chart_3,1977.5880000000002,22.685,5.5049999999999395,285.03000000000026,1687.053,243,533385,yes,NO
323,dynamoth_1,defects4j,Chart_3,71.612,22.619999999999997,37.589,0.0,0.0,1,0,0,NO
324,nopol_1,defects4j,Chart_4,146.742,15.541,123.818,0,0,0,0,0,NO
325,simfix_1,defects4j,Chart_4,3151.91399999999,15.605,125.2019999999949,2126.111999999996,900.5999999999993,627,187822,0,NO
326,simfix_2,defects4j,Chart_4,2516.1639999999907,15.605,125.2019999999949,2126.111999999996,264.84999999999997,700,15400,0,NO
327,simfix_3,defects4j,Chart_4,7183.8969999999845,15.605,125.2019999999949,2126.111999999996,4932.582999999994,713,1559331,0,NO
328,tbar_1,defects4j,Chart_4,1540.5849999999998,15.701,19.001000000000115,1308.3569999999997,213.22699999999998,839,18665,0,NO
329,tbar_2,defects4j,Chart_4,1637.636,15.701,19.001000000000115,1308.3569999999997,310.2780000000001,827,18194,0,NO
330,tbar_3,defects4j,Chart_4,7202.948000000005,15.701,19.001000000000115,1307.2399999999998,5876.707000000005,864,1889568,0,NO
331,tbar_1,defects4j,Chart_4,4760.624999999993,16.404,39.15799999999954,3297.949999999994,1423.5169999999998,1212,104695,yes,NO
332,tbar_2,defects4j,Chart_4,4089.0189999999943,16.404,39.15799999999954,3297.949999999994,751.9110000000007,1212,28829,yes,NO
333,tbar_3,defects4j,Chart_4,3337.1079999999934,16.404,39.15799999999954,3297.949999999994,0.0,0,0,yes,NO
334,dynamoth_1,defects4j,Chart_4,134.853,15.376999999999999,112.727,0,0,0,0,0,NO
335,nopol_1,defects4j,Chart_5,23.453,13.279,2.701,0.174,0.371,1,3,yes,NO
336,simfix_1,defects4j,Chart_5,794.6369999999994,13.396,72.33699999999965,570.3229999999998,151.977,147,33178,0,NO
337,simfix_2,defects4j,Chart_5,662.3289999999994,13.396,72.33699999999965,570.3229999999998,19.669000000000008,147,147,0,NO
338,simfix_3,defects4j,Chart_5,1688.3929999999996,13.396,72.33699999999965,570.3229999999998,1045.733,147,300027,0,NO
339,tbar_1,defects4j,Chart_5,116.75400000000002,13.668000000000001,2.19700000000001,107.82300000000001,6.734,29,99,yes,NO
340,tbar_2,defects4j,Chart_5,136.485,13.668000000000001,2.19700000000001,107.82300000000001,26.464999999999996,29,4109,yes,NO
341,tbar_3,defects4j,Chart_5,394.45000000000005,13.668000000000001,2.19700000000001,107.82300000000001,284.43000000000006,29,59189,yes,NO
342,dynamoth_1,defects4j,Chart_5,21.982999999999997,13.239,1.9,0.161,0.36,1,3,yes,NO
343,nopol_1,defects4j,Chart_6,450.133,12.697,429.676,0,0,0,0,0,NO
344,simfix_1,defects4j,Chart_6,1979.5069999999987,12.834,273.0420000000001,1390.2799999999988,316.1849999999999,376,81860,0,NO
345,simfix_2,defects4j,Chart_6,1799.903999999999,12.834,273.0420000000001,1390.2799999999988,136.58200000000016,376,23468,0,NO
346,simfix_3,defects4j,Chart_6,4190.939999999998,12.834,273.0420000000001,1390.2799999999988,2527.617999999999,376,712520,0,NO
347,tbar_1,defects4j,Chart_6,1116.1840000000002,12.703999999999999,6.558000000000415,725.3449999999993,384.2810000000004,1068,84940,0,NO
348,tbar_2,defects4j,Chart_6,1183.1900000000003,12.703999999999999,6.558000000000415,725.3449999999993,451.2870000000005,1057,108122,0,NO
349,tbar_3,defects4j,Chart_6,7199.465999999997,12.703999999999999,6.558000000000415,725.3449999999993,6467.562999999997,1132,2145140,0,NO
350,tbar_1,defects4j,Chart_6,5717.018000000002,13.061,14.481999999998969,1901.1480000000013,3801.3880000000017,1839,241503,0,NO
351,tbar_2,defects4j,Chart_6,5143.884000000002,13.061,14.481999999998969,1901.1480000000013,3228.2540000000017,1839,181620,0,NO
352,tbar_3,defects4j,Chart_6,1915.6300000000003,13.061,14.481999999998969,1901.1480000000013,0.0,0,0,0,NO
353,dynamoth_1,defects4j,Chart_6,0.0,0.0,7.0,0,0,0,0,0,NO
354,nopol_1,defects4j,Chart_7,34.706,13.433000000000002,14.173,0,0,0,0,0,NO
355,simfix_1,defects4j,Chart_7,219.06800000000015,13.543000000000001,37.37600000000014,148.24900000000002,33.443,95,4899,yes,NO
356,simfix_2,defects4j,Chart_7,205.24200000000016,13.543000000000001,37.37600000000014,148.24900000000002,19.617,95,1915,yes,NO
357,simfix_3,defects4j,Chart_7,843.8960000000002,13.543000000000001,37.37600000000014,148.24900000000002,658.2710000000001,95,172995,yes,NO
358,tbar_1,defects4j,Chart_7,2.055,13.577000000000002,0.6600000000000001,1.116,0.279,2,4,yes,NO
359,tbar_2,defects4j,Chart_7,7.913,13.577000000000002,0.6600000000000001,1.116,6.1370000000000005,2,1822,yes,NO
360,tbar_3,defects4j,Chart_7,15.163,13.577000000000002,0.6600000000000001,1.116,13.387,2,3642,yes,NO
361,dynamoth_1,defects4j,Chart_7,31.994000000000003,13.347000000000001,12.178,0,0,0,0,0,NO
362,nopol_1,defects4j,Chart_8,669.6179999999999,12.789,649.117,0,0,0,0,0,NO
363,simfix_1,defects4j,Chart_8,964.6600000000014,12.929,27.973000000000415,604.9880000000006,331.69900000000035,845,58259,0,NO
364,simfix_2,defects4j,Chart_8,739.679000000001,12.929,27.973000000000415,604.9880000000006,106.7179999999999,845,845,0,NO
365,simfix_3,defects4j,Chart_8,5631.052000000005,12.929,27.973000000000415,604.9880000000006,4998.091000000004,845,1538745,0,NO
366,tbar_1,defects4j,Chart_8,674.1139999999995,12.951,5.658999999999858,548.0879999999997,120.3669999999999,349,15771,0,NO
367,tbar_2,defects4j,Chart_8,601.4229999999995,12.951,5.658999999999858,548.0879999999997,47.675999999999945,349,349,0,NO
368,tbar_3,defects4j,Chart_8,2661.7490000000003,12.951,5.658999999999858,548.0879999999997,2108.002000000001,349,635529,0,NO
369,dynamoth_1,defects4j,Chart_8,31.218000000000004,12.678,5.986999999999998,1.9670000000000005,6.6480000000000015,18,414,0,NO
370,nopol_1,defects4j,Chart_9,24.718,12.99,4.710999999999999,0.101,0.23,1,2,yes,NO
371,simfix_1,defects4j,Chart_9,1956.4219999999955,13.086,135.6570000000003,1599.2339999999951,221.53099999999995,344,60549,0,NO
372,simfix_2,defects4j,Chart_9,1900.4769999999953,13.086,135.6570000000003,1599.2339999999951,165.58599999999996,344,36744,0,NO
373,simfix_3,defects4j,Chart_9,3823.676999999995,13.086,135.6570000000003,1599.2339999999951,2088.786,344,626424,0,NO
374,tbar_1,defects4j,Chart_9,368.51200000000006,13.029,5.163000000000071,310.13199999999995,53.21700000000004,321,1730,yes,NO
375,tbar_2,defects4j,Chart_9,836.5119999999998,13.029,5.163000000000071,310.13199999999995,521.2169999999998,321,144101,yes,NO
376,tbar_3,defects4j,Chart_9,2271.023,13.029,5.163000000000071,310.13199999999995,1955.7280000000003,321,584541,yes,NO
377,dynamoth_1,defects4j,Chart_9,238.155,12.972000000000001,218.485,0.098,0.23,5,2,yes,NO
378,nopol_1,defects4j,Chart_10,19.290999999999997,12.11,0.176,0,0,0,0,0,NO
379,simfix_1,defects4j,Chart_10,3.057000000000001,12.405000000000001,2.4300000000000006,0.516,0.111,1,1,0,NO
380,simfix_2,defects4j,Chart_10,3.0580000000000007,12.405000000000001,2.4300000000000006,0.516,0.112,1,1,0,NO
381,simfix_3,defects4j,Chart_10,8.334,12.405000000000001,2.4300000000000006,0.516,5.388,1,1813,0,NO
382,tbar_1,defects4j,Chart_10,5.264999999999997,12.379000000000001,0.42199999999999704,4.261,0.582,5,5,0,NO
383,tbar_2,defects4j,Chart_10,5.248999999999997,12.379000000000001,0.42199999999999704,4.261,0.566,5,5,0,NO
384,tbar_3,defects4j,Chart_10,35.214999999999996,12.379000000000001,0.42199999999999704,4.261,30.531999999999996,5,9065,0,NO
385,dynamoth_1,defects4j,Chart_10,18.995,12.295,0.163,0,0,0,0,0,NO
386,nopol_1,defects4j,Chart_11,22.873,11.768,4.718,0,0,0,0,0,NO
387,simfix_1,defects4j,Chart_11,163.14799999999985,11.875,25.489999999999924,114.63199999999992,23.026000000000003,42,5952,0,NO
388,simfix_2,defects4j,Chart_11,144.93399999999986,11.875,25.489999999999924,114.63199999999992,4.812,42,42,0,NO
389,simfix_3,defects4j,Chart_11,391.96799999999985,11.875,25.489999999999924,114.63199999999992,251.846,42,76062,0,NO
390,tbar_1,defects4j,Chart_11,87.52200000000005,11.856000000000002,1.7320000000000277,59.25800000000002,26.532,62,3712,yes,NO
391,tbar_2,defects4j,Chart_11,74.42100000000005,11.856000000000002,1.7320000000000277,59.25800000000002,13.431000000000001,62,1872,yes,NO
392,tbar_3,defects4j,Chart_11,435.4350000000001,11.856000000000002,1.7320000000000277,59.25800000000002,374.44500000000005,62,112282,yes,NO
393,dynamoth_1,defects4j,Chart_11,23.517,11.806000000000001,4.994,0,0,0,0,0,NO
394,nopol_1,defects4j,Chart_12,36.827,12.024,19.016,0,0,0,0,0,NO
395,simfix_1,defects4j,Chart_12,797.2939999999994,12.099,58.67500000000001,540.8989999999994,197.71999999999997,229,27389,0,NO
396,simfix_2,defects4j,Chart_12,635.9239999999994,12.099,58.67500000000001,540.8989999999994,36.34999999999999,229,229,0,NO
397,simfix_3,defects4j,Chart_12,1948.3529999999987,12.099,58.67500000000001,540.8989999999994,1348.7789999999993,229,413803,0,NO
398,tbar_1,defects4j,Chart_12,28.77199999999999,12.078,1.2029999999999959,20.828999999999997,6.74,22,59,yes,NO
399,tbar_2,defects4j,Chart_12,31.659999999999993,12.078,1.2029999999999959,20.828999999999997,9.628,22,1828,yes,NO
400,tbar_3,defects4j,Chart_12,148.20600000000002,12.078,1.2029999999999959,20.828999999999997,126.174,22,39754,yes,NO
401,dynamoth_1,defects4j,Chart_12,34.888000000000005,12.004,16.661,0,0,0,0,0,NO
402,nopol_1,defects4j,Chart_13,29.009,12.405,10.133,0.098,0.258,1,1,yes,NO
403,simfix_1,defects4j,Chart_13,1944.0890000000013,12.664,164.12800000000246,1251.6939999999984,528.2670000000004,864,61455,0,NO
404,simfix_2,defects4j,Chart_13,1561.721000000001,12.664,164.12800000000246,1251.6939999999984,145.89900000000017,917,917,0,NO
405,simfix_3,defects4j,Chart_13,7193.5149999999885,12.664,164.12800000000246,1251.6939999999984,5777.6929999999875,936,1683864,0,NO
406,tbar_1,defects4j,Chart_13,155.97199999999984,12.61,2.4909999999999,125.22399999999995,28.256999999999998,166,550,yes,NO
407,tbar_2,defects4j,Chart_13,159.41599999999985,12.61,2.4909999999999,125.22399999999995,31.701,166,1964,yes,NO
408,tbar_3,defects4j,Chart_13,1136.8899999999992,12.61,2.4909999999999,125.22399999999995,1009.1749999999994,166,298634,yes,NO
409,dynamoth_1,defects4j,Chart_13,27.045,12.545,8.693999999999999,0.093,0.253,1,1,yes,NO
410,nopol_1,defects4j,Chart_14,27.340000000000003,12.564,8.281,0,0,0,0,0,NO
411,simfix_1,defects4j,Chart_14,2350.223000000002,12.744000000000002,114.60399999999998,1804.5170000000016,431.1020000000002,494,44831,0,NO
412,simfix_2,defects4j,Chart_14,2067.181000000002,12.744000000000002,114.60399999999998,1804.5170000000016,148.06000000000012,509,2036,0,NO
413,simfix_3,defects4j,Chart_14,7179.876000000005,12.744000000000002,114.60399999999998,1804.5170000000016,5260.755000000003,517,928015,0,NO
414,tbar_1,defects4j,Chart_14,2704.3650000000007,13.037,32.756999999999664,2671.608000000001,0.0,646,0,0,NO
415,tbar_2,defects4j,Chart_14,2831.332000000001,13.037,32.756999999999664,2671.608000000001,126.96700000000004,639,2556,0,NO
416,tbar_3,defects4j,Chart_14,7211.501000000006,13.037,32.756999999999664,2669.099000000001,4509.645000000005,646,1159570,0,NO
417,tbar_1,defects4j,Chart_14,7201.3759999999875,13.404,64.8859999999996,6511.056999999988,625.4330000000001,1283,49851,0,NO
418,tbar_2,defects4j,Chart_14,7199.319999999992,13.404,64.8859999999996,6669.731999999993,464.7020000000004,1424,5696,0,NO
419,tbar_3,defects4j,Chart_14,6734.617999999992,13.404,64.8859999999996,6669.731999999993,0.0,0,0,0,NO
420,dynamoth_1,defects4j,Chart_14,26.882,12.634,7.931,0,0,0,0,0,NO
421,nopol_1,defects4j,Chart_15,145.92600000000002,19.73,115.906,0,0,0,0,0,NO
422,simfix_1,defects4j,Chart_15,2401.2710000000025,19.59,107.73700000000065,2027.827000000002,265.70699999999977,521,6211,0,NO
423,simfix_2,defects4j,Chart_15,2308.524000000003,19.59,107.73700000000065,2027.827000000002,172.96000000000018,525,525,0,NO
424,simfix_3,defects4j,Chart_15,7171.438999999999,19.59,107.73700000000065,2027.827000000002,5035.874999999996,533,954070,0,NO
425,tbar_1,defects4j,Chart_15,79.046,19.96,4.613000000000028,66.67699999999998,7.756,9,279,yes,NO
426,tbar_2,defects4j,Chart_15,93.796,19.96,4.613000000000028,66.67699999999998,22.506,9,1798,yes,NO
427,tbar_3,defects4j,Chart_15,196.962,19.96,4.613000000000028,66.67699999999998,125.672,9,16110,yes,NO
428,dynamoth_1,defects4j,Chart_15,111.355,19.466,84.739,0.163,1.042,1,64,yes,NO
429,nopol_1,defects4j,Chart_16,34.196000000000005,19.468,3.714,0,0,0,0,0,NO
430,simfix_1,defects4j,Chart_16,587.3880000000001,19.464,60.34300000000011,495.629,31.415999999999993,128,1715,0,NO
431,simfix_2,defects4j,Chart_16,596.4880000000002,19.464,60.34300000000011,495.629,40.51600000000002,128,1024,0,NO
432,simfix_3,defects4j,Chart_16,2404.424,19.464,60.34300000000011,495.629,1848.452,128,228864,0,NO
433,tbar_1,defects4j,Chart_16,173.46000000000004,19.328,3.6200000000000294,163.261,6.5790000000000015,140,1076,0,NO
434,tbar_2,defects4j,Chart_16,189.26100000000002,19.328,3.6200000000000294,163.261,22.379999999999992,140,1120,0,NO
435,tbar_3,defects4j,Chart_16,994.3740000000001,19.328,3.6200000000000294,163.261,827.4930000000002,140,250320,0,NO
436,dynamoth_1,defects4j,Chart_16,32.639,19.373,3.44,0,0,0,0,0,NO
437,nopol_1,defects4j,Chart_17,19.986000000000004,11.743,1.8010000000000002,0.238,0.404,1,2,yes,NO
438,simfix_1,defects4j,Chart_17,1336.5359999999998,11.918,82.29199999999929,1124.5650000000005,129.679,252,33347,0,NO
439,simfix_2,defects4j,Chart_17,1241.456,11.918,82.29199999999929,1124.5650000000005,34.59900000000001,252,252,0,NO
440,simfix_3,defects4j,Chart_17,2688.436999999999,11.918,82.29199999999929,1124.5650000000005,1481.579999999999,252,441000,0,NO
441,tbar_1,defects4j,Chart_17,1334.9750000000004,11.907,10.573000000000029,913.7860000000006,410.6159999999997,605,45321,0,NO
442,tbar_2,defects4j,Chart_17,1157.2220000000007,11.907,10.573000000000029,913.7860000000006,232.86299999999991,605,39083,0,NO
443,tbar_3,defects4j,Chart_17,5331.097000000001,11.907,10.573000000000029,913.7860000000006,4406.737999999999,605,1058750,0,NO
444,dynamoth_1,defects4j,Chart_17,21.035,11.693,2.7110000000000003,0.225,0.4,1,2,yes,NO
445,nopol_1,defects4j,Chart_18,33.373000000000005,16.106,8.682,0,0,0,0,0,NO
446,simfix_1,defects4j,Chart_18,834.1250000000001,16.177,110.08400000000005,628.71,95.33100000000002,148,24654,0,NO
447,simfix_2,defects4j,Chart_18,771.6790000000001,16.177,110.08400000000005,628.71,32.885000000000005,148,592,0,NO
448,simfix_3,defects4j,Chart_18,2027.9820000000004,16.177,110.08400000000005,628.71,1289.1880000000003,148,258704,0,NO
449,tbar_1,defects4j,Chart_18,1137.2910000000002,16.151,9.294000000000214,834.488,293.50899999999984,672,37950,0,NO
450,tbar_2,defects4j,Chart_18,1007.5160000000004,16.151,9.294000000000214,834.488,163.73400000000012,684,2736,0,NO
451,tbar_3,defects4j,Chart_18,7200.376,16.151,9.294000000000214,833.671,6357.411,699,1221852,0,NO
452,tbar_1,defects4j,Chart_18,1574.378,16.496,11.304000000000045,1229.434,333.6399999999999,872,37950,0,NO
453,tbar_2,defects4j,Chart_18,1497.682,16.496,11.304000000000045,1229.434,256.9440000000001,872,3488,0,NO
454,tbar_3,defects4j,Chart_18,1240.738,16.496,11.304000000000045,1229.434,0.0,0,0,0,NO
